counter	obsInterval	tpInterval1	norm_tpInterval1	tpInterval2	norm_tpInterval2	spInterval1	norm_spInterval1	spInterval2	norm_spInterval2	norm_aveElementInterval	aveLastSlip	aveSlip	norm_lastEventSlip	norm_nextEventSlip	eventMag	eventID	firstSectionID	numSectionsInEvent	sectionsInEventString
8340	209.560172045804	189.0965906834866	1.1082176	158.50500524990042	1.3221045	164.1732574984523	1.2764574	155.17189686623817	1.3505034	1.0273126	1.4002967	1.3708507	0.9608834	0.9406776	7.0946	303165	40	5	S_Maacama + Great_Val_3 + N_Maacama + Bartlett_Spring + C_Maacama + 
8341	16.768872238368203	15.061391601539276	1.113368	14.19364770756136	1.181435	14.203109277261689	1.180648	13.894132748729175	1.2069031	0.90354854	0.45536867	0.44575948	0.85998464	0.8418372	6.44918	303186	13	1	SAF-Parkfield + 
8342	89.00597267060301	73.36774713722357	1.2131485	70.73140738159849	1.2583656	78.54292992859816	1.1332144	75.89482686816773	1.1727542	1.1787109	2.6032722	2.793312	1.0062912	1.0797508	7.35831	303269	1	3	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + 
8343	1198.6695024802036	562.1761338966908	2.1321957	438.5596042742472	2.7331963	712.3261247709091	1.6827538	711.9871447254789	1.683555	1.0056698	1.9611772	3.183907	0.76285577	1.2384714	7.13197	303357	98	4	Simi + Snta_Ynez-E + Red_Mtn + San_Cayetano + 
8344	64.3161484010291	96.22804613972146	0.66837215	93.041463741016	0.6912633	79.60565806723585	0.8079344	75.5627972982808	0.85116154	0.7738976	0.8177575	0.6641345	1.2536702	1.0181571	6.61315	303359	43	1	Hayward + 
8345	71.91516324727345	69.41873165669047	1.035962	56.15700368389947	1.280609	56.840938288471406	1.2652001	57.06174156887984	1.2603043	0.9106263	1.8664169	1.8964865	0.8620863	0.87597525	7.07887	303406	81	3	Owens_Vlly + SAF-Parkfield + SAF-Cholame + 
8346	3.328463699549845	19.933463128045876	0.1669787	18.932286546354685	0.17580886	14.635910013044986	0.22741762	14.743358873145768	0.2257602	0.17739128	0.68165505	0.5308331	1.1271735	0.877777	6.31201	303407	21	2	Imperial-C + SAF-Parkfield + 
8347	78.94598028115438	60.33847206009662	1.3083855	56.772762841022896	1.3905609	64.53319964467227	1.223339	61.671465761217505	1.2801055	1.2822863	1.0246458	1.1130586	1.0399987	1.1297361	6.85745	303437	27	4	Borrego + Imperial-N + Imperial-C + Imperial-S + 
8348	85.10197257799742	85.4003451491636	0.9965062	72.89304170598749	1.1674911	74.54359498949985	1.1416403	70.78639959211887	1.2022362	0.9582674	1.2653785	1.2288084	1.0205753	0.9910802	7.17617	303491	38	8	N_Maacama + SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + Great_Val_8 + West_Napa + 
8349	816.3416970727302	779.3836264634541	1.0474197	591.7338464141079	1.3795758	830.6027906926473	0.9828304	572.2434152114246	1.4265637	1.131063	0.8468673	0.81897336	1.2336495	1.1930158	6.59548	303581	93	2	Chino_Central + Glen_Ivy + 
8350	255.73788372521713	257.7477308507152	0.9922023	228.0040895203583	1.1216372	258.55011278055116	0.9891231	233.8036992410477	1.0938145	0.9349673	2.4005382	2.4615993	1.0071203	1.0327379	7.33883	303582	9	7	SAF-S_Cruz_Mts + Mt._Diablo + Greenvalley + Concord + Calaveras + Calaveras + Calaveras + 
8351	61.928236747536545	130.6388974392299	0.47404134	128.84881568285107	0.48062712	27.31607098145584	2.267099	36.81475400373543	1.6821581	0.4689493	0.9948904	0.28426063	1.0276656	0.29362518	5.92366	303583	48	2	Calaveras + Borrego + 
8352	19.650216236472552	18.45295944748815	1.0648816	17.681954949112683	1.1113147	16.43014284510349	1.1959857	16.062717756149144	1.2233431	1.0710343	0.56463623	0.51292926	1.0655551	0.9679762	6.50268	303616	13	1	SAF-Parkfield + 
8353	221.4901113516364	192.15299438204832	1.1526759	193.60937667079466	1.1440051	160.77093390319143	1.377675	156.58002272048222	1.414549	0.5367116	0.32908654	0.2661461	0.8031906	0.6495739	5.92869	303631	176	1	Great_Val_10 + 
8354	126.18049283535211	129.091891247475	0.9774471	117.23383213372215	1.0763147	143.52946465137003	0.8791261	137.99271455507917	0.9143997	0.8306575	0.59933174	0.7054569	0.89208335	1.0500467	6.56871	303649	45	2	Greenvalley + Concord + 
8355	217.73333174069046	125.87078781464692	1.7298162	111.37470769278943	1.9549621	132.7713023609953	1.6399126	124.05035074397345	1.7552012	1.5822045	1.5998286	1.7819064	0.9458115	1.053455	7.42525	303699	69	8	Nwprt_Ing-off + San_Bernardino + N_Frontal-E + Cucamonga + San_Jacinto + Anza + Coyote_Cr + Borrego + 
8356	51.72110515621965	110.00687060289079	0.4701625	75.7060614439169	0.68318313	62.274044009351414	0.83054036	59.856238521296156	0.8640888	0.44230947	1.3416965	1.0607989	1.0106484	0.79905903	6.72584	303700	24	5	San_Jacinto + Anza + SAF-Mojave + Death_Vlly-Grb + San_Bernardino + 
8357	14.5497147840077	17.324936006581826	0.8398135	16.44441718763659	0.8847814	18.330136753115177	0.7937592	17.08556924731748	0.8515792	0.76882446	0.5123175	0.53229225	0.97601414	1.014068	6.52574	303748	13	1	SAF-Parkfield + 
8358	70.13261507704148	86.5308367751541	0.81049275	81.08725005787517	0.8649031	80.10290802104917	0.87553144	76.15042259780373	0.92097473	0.8258022	2.8065348	2.6356647	1.0544993	0.99029833	7.41516	303830	1	5	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + Bartlett_Spring + 
8359	17.14992088471156	15.78505830896572	1.0864655	15.73389227316232	1.0899986	12.679015300377198	1.3526225	12.473382568476731	1.3749214	1.0438871	0.56679755	0.449341	1.0400152	0.8244945	6.34061	303973	13	1	SAF-Parkfield + 
8360	197.63712212578142	234.495698030376	0.84281766	234.2006892156616	0.84387934	62.69871846015268	3.1521716	61.51924127174276	3.2126067	0.87371886	1.2749629	0.334904	1.1440333	0.30051178	6.15119	303984	125	1	Cerro_Prieto-W + 
8361	50.9946479965899	65.20916259303449	0.78201663	61.04642431262301	0.8353421	57.524311593120075	0.8864886	56.154123142176424	0.9081194	0.8501909	1.1421548	1.0506217	1.1457409	1.0539205	6.81555	303989	20	4	Imperial-N + Imperial-C + Imperial-S + Superstion_Hll + 
8362	495.2433468999993	547.5571675558801	0.9044596	512.7810250850126	0.9657989	572.1581957430363	0.86557066	548.5923837183138	0.9027529	0.8038141	1.2483974	1.3355823	0.91864765	0.9828037	7.08533	304001	80	3	Panamint + Eureka_Peak + Hunter_Mtn + 
8363	109.4436339646818	81.24925409817321	1.347011	60.773967823753914	1.8008308	62.27658351979868	1.7573801	60.41678030981054	1.8114774	1.2986274	1.9233894	1.912085	0.95680803	0.9511846	7.17585	304007	15	7	SAF-Carrizo + SAF-Mojave + SAF-San_Bernar + Puente_Hills + San_Bernardino + Raymond + Snta_Ynez-E + 
8364	111.92010372560947	93.84968142508203	1.1925465	70.36554413450999	1.5905527	81.13659880658155	1.3794035	68.57633015008811	1.6320515	0.7287084	0.26215824	0.25549224	0.642758	0.62641436	6.17571	304036	46	1	Concord + 
8365	305.676666086523	342.4756336310555	0.8925501	330.91726615549237	0.92372537	314.24463208461475	0.97273475	301.6983106980843	1.0131866	0.8961052	2.055064	1.8736082	1.0561616	0.9629059	7.36675	304061	44	2	Berryessa + Bartlett_Spring + 
8366	435.0869469198675	459.7438800278213	0.9463681	462.48277772407806	0.9407636	162.8264268632073	2.6720905	163.18472980943554	2.6662235	0.9825922	0.5372682	0.1895724	1.1607414	0.4095618	5.90864	304185	84	1	Elmore_Ranch + 
8367	24.05168036719351	16.388859872749286	1.4675628	14.729236351854606	1.6329211	18.37290505604427	1.3090842	16.970070921258642	1.4173	1.2709198	0.45888188	0.5286939	0.8742142	1.0072129	6.52378	304189	13	1	SAF-Parkfield + 
8368	103.71537308919085	152.10444607828063	0.68186945	138.02840971417737	0.751406	121.78599098046863	0.8516199	116.48532281016588	0.8903729	0.71439683	1.1576105	0.97693396	1.11785	0.9433791	6.83467	304261	40	4	S_Maacama + Rodgers_Creek + Great_Val_4b + Hayward + 
8369	292.38913476540824	205.49703249076174	1.4228387	160.1377000300508	1.8258607	681.329284473514	0.42914513	455.3780197319567	0.64208	0.4609926	0.33575892	0.95478606	0.5123736	1.4570191	6.40714	304262	41	2	Rodgers_Creek + Great_Val_12 + 
8370	1994.4872231272363	1755.8433078448152	1.1359141	1703.3149293362885	1.1709445	667.8134731230753	2.9865932	655.4653260705709	3.042857	1.2260301	1.8974484	0.73017126	1.1862816	0.45650184	6.33107	304333	89	3	Hollywood + Santa_Monica + San_Gabriel + 
8371	72.79286638385496	61.49527909004138	1.1837147	59.774463144163384	1.217792	46.98379057223757	1.5493187	45.24161446270839	1.6089803	1.186151	1.0801959	0.81757	1.0465181	0.79208016	6.81383	304361	8	4	SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + SAF-S_Mid_Peni + 
8372	55.663312063982616	80.47130359721268	0.6917163	75.7833472658663	0.73450583	43.890727117320715	1.2682248	43.864355631221876	1.2689873	0.24784334	0.4275294	0.2474594	0.375142	0.2171369	5.96619	304374	125	1	Cerro_Prieto-W + 
8373	194.86759865829026	183.57136430068576	1.061536	157.18222651638945	1.239756	174.39195987461812	1.1174116	171.5474943451741	1.1359396	0.97838634	0.8636578	0.9425896	0.9510991	1.0380224	6.86291	304380	170	3	Great_Val_4a + Great_Val_4b + Berryessa + 
8374	65.0416810396718	122.70203469366328	0.53007823	115.35342821867208	0.56384695	115.10897797003233	0.5650444	109.8636995742587	0.5920216	0.5104249	1.7387683	1.6560194	1.0495951	0.9996444	7.37552	304457	74	7	Cleghorn + N_Frontal-W + Imperial-C + San_Bernardino + San_Jacinto + Anza + Coyote_Cr + 
8375	2.288722734525807	55.03118311040792	0.04158956	54.40768643786872	0.042066164	42.53217809926212	0.053811558	42.80430234984539	0.053469457	0.045427937	0.8812362	0.69329727	1.1557052	0.90923095	6.54966	304458	24	3	San_Jacinto + Hayward + San_Bernardino + 
8376	158.04421986405418	135.26602890764815	1.1683955	128.29950821456106	1.2318381	143.95232369726483	1.0978928	138.8744805103337	1.1380365	1.1110952	2.1205385	2.295322	0.9923785	1.0741744	7.25671	304501	123	2	Cerro_Prieto-N + Cerro_Prieto-S + 
8377	21.91887801609978	16.8174595816664	1.3033406	16.04645873637529	1.3659636	14.876512206365469	1.4733882	14.67394897364166	1.4937273	1.2655557	0.5437326	0.49722525	1.0171266	0.9301282	6.43064	304508	13	1	SAF-Parkfield + 
8378	352.02475874113395	268.578257137436	1.3106972	200.00041337931083	1.7601202	287.33835011961156	1.2251228	210.91028155933122	1.6690735	1.2136712	0.8781606	0.9260636	0.97620857	1.02946	7.05423	304557	32	5	Temecula + Julian + Puente_Hills + Whittier + Glen_Ivy + 
8379	54.99110374627193	112.53749215164069	0.48864695	93.9492005501062	0.58532804	66.94660766920518	0.82141733	50.305063981137536	1.0931524	0.36560753	0.656786	0.35167584	0.98650163	0.5282219	6.19302	304558	2	3	SAF-N_Mendocin + Sn_Joaquin_Hil + Glen_Ivy + 
8380	136.74175117161334	116.0843101866561	1.177952	112.52577617120654	1.2152038	110.4036936825656	1.2385614	110.57264181308345	1.236669	1.0006326	0.978618	0.96163195	0.9000967	0.88447356	6.86579	304577	42	2	Hayward + Hayward + 
8381	1337.71794279036	939.3923072071317	1.4240248	387.669011697574	3.4506702	290.35582393165095	4.6071677	116.36397659771484	11.49598	1.2793744	1.1870335	0.3563038	0.9474541	0.28439087	6.26317	304578	64	3	Santa_Susana + Hayward + San_Gabriel + 
8382	2033.2447013819988	1559.285340552645	1.3039594	1476.130115842036	1.3774157	1777.25072336883	1.1440393	1634.8213267804872	1.2437106	1.1858609	1.1030946	1.2216825	0.9731337	1.0777503	7.00171	304589	109	1	Bullion-Mesq + 
8383	220.46683057744585	195.97349561171626	1.124983	189.54020079577512	1.1631666	166.10863739881512	1.3272449	156.53674696534063	1.408403	1.0799794	0.82548076	0.68174493	0.98615366	0.81444085	6.73073	304678	33	2	Julian + Coyote_Mt. + 
8384	20.716253486954578	17.2941595088082	1.1978757	16.039744230270248	1.2915576	11.766688342926164	1.7605848	11.191314731379055	1.8511009	1.1184887	0.5152549	0.3595057	0.9780657	0.68241996	6.35196	304704	13	1	SAF-Parkfield + 
8385	271.26584417290303	283.848156185574	0.9556724	232.08937259015372	1.168799	241.12781583075133	1.1249877	228.54670550639034	1.1869165	0.92683566	1.5285993	1.5052664	0.9840117	0.9689915	7.16589	304714	51	4	Greenville + N_San_Gregorio + S_San_Gregorio + MontBay-Tul + 
8386	67.2866627611289	62.06736499984176	1.0840908	57.06758711764229	1.1790698	59.88269644444512	1.1236411	58.03511141188261	1.159413	1.0226806	1.0122876	1.0294499	1.0366892	1.0542653	6.83883	304761	20	4	Imperial-N + Imperial-C + Imperial-S + Superstion_Hll + 
8387	243.41775120726362	248.60141956469857	0.9791487	120.01086624575848	2.0282977	264.25888842569833	0.92113364	125.28705741500698	1.9428803	0.898601	1.4602432	1.5244417	1.0312158	1.0765525	7.18298	304800	106	7	Helendale + Cucamonga + N_Frontal-E + San_Bernardino + San_Jacinto + Anza + Cleghorn + 
8388	234.5228619352638	167.73543564097474	1.3981712	181.95848244116704	1.2888812	102.04981041790688	2.2981215	92.99698631602105	2.521833	0.9132983	0.39992103	0.20439525	0.9229906	0.47173038	5.93247	304860	76	2	Owl_Lk + Death_Vlly-S + 
8389	1209.8745706153222	1330.524731219202	0.90932137	1292.0670332035552	0.9363868	1204.677391351329	1.0043142	1177.7730383451008	1.0272561	1.0220374	1.3521174	1.2325115	1.1868452	1.0818589	6.79305	304870	137	1	Ortigalita + 
8390	280.2556265982633	227.2191251450243	1.2334156	186.4892513991498	1.5027977	219.14643000506243	1.278851	207.5876466662865	1.3500593	1.1433481	1.6868067	1.877643	0.9605949	1.0692714	7.32466	304894	40	5	S_Maacama + Great_Val_3 + Likely + N_Maacama + C_Maacama + 
8391	59.4107386682163	42.403682428515786	1.401075	45.22542353893747	1.313658	43.17142669392842	1.3761588	42.940906910666854	1.3835465	1.1172289	1.5125694	1.4361635	0.83980745	0.79738545	6.94608	304906	13	2	SAF-Parkfield + SAF-Cholame + 
8392	128.6294649898194	85.44601839869328	1.5053886	53.813352661956976	2.390289	58.177189825529254	2.2109947	52.08973050027894	2.4693825	1.2368042	1.6165537	1.5647761	0.98651487	0.9549172	7.20621	304907	65	6	White_Wolf + Anacapa-Dume + SAF-Parkfield + SAF-Carrizo + SAF-Mojave + B_Elpark + 
8393	168.09951775566424	122.71983753454788	1.3697828	103.11394189346959	1.6302308	119.85885454399461	1.4024789	108.83587651077521	1.544523	1.2569023	2.4322178	2.5671852	0.9743492	1.0284171	7.55684	304909	113	9	N_Frontal-W + Pinto_Mtn + Cleghorn + N_Frontal-E + SAF-Mojave + SAF-San_Bernar + SAF-Coachella + Burnt_Mtn + Sn_Joaquin_Hil + 
8394	269.77217202460736	320.1651375790407	0.8426032	219.30497992687418	1.2301233	214.91817475090627	1.255232	177.68853607012608	1.5182306	1.0428609	0.78203225	0.6336298	1.2805569	1.0375518	6.38735	304974	27	2	Borrego + Superstion_Hll + 
8395	232.57433642799535	195.9435481073698	1.1869457	119.64532033760206	1.9438648	173.44624197013775	1.3409016	123.65172064683519	1.8808824	1.0108933	3.659885	3.7824385	1.0142806	1.0482444	7.66261	304994	97	13	Pitas_Pt_West + Pleito + Anacapa-Dume + Pitas_Pt_East + Garlock_W + SAF-Parkfield + SAF-Cholame + SAF-Carrizo + Los_Osos + Bigpine + Snta_Ynez-W + Snta_Ynez-E + Oakridge-onsho + 
8396	39.44900210808958	146.12895937460053	0.2699602	108.00759293423684	0.36524287	92.0206947898768	0.42869708	87.67191968339357	0.44996166	0.28121716	3.8391259	3.116295	1.0873837	0.8826511	7.35978	304995	3	6	SAF-N_Mendocin + Bigpine + Santa_Rosa_Isl + SAF-Parkfield + SAF-Cholame + SAF-Carrizo + 
8397	143.05672099379294	135.452141031932	1.0561422	83.88640634790458	1.7053623	196.31534390546778	0.7287088	146.70372003616563	0.9751404	0.76363903	0.28305382	0.4950152	0.7024058	1.2283939	6.40587	304999	46	1	Concord + 
8398	2191.015024186319	1718.770292178018	1.2747574	1431.6599323595697	1.5304018	2145.781382169595	1.0210803	1841.8872668303445	1.189549	1.1074529	1.6924944	2.1774611	0.9364145	1.2047343	7.13865	305000	168	4	Great_Val_2 + Great_Val_3 + Great_Val_4a + Berryessa + 
8399	193.00376624303902	140.58571354885092	1.3728547	130.08080396115867	1.4837221	163.1046028919733	1.1833128	157.15613488149864	1.228102	1.2371454	0.5293056	0.6394765	0.93169546	1.1256208	6.75124	305038	26	3	Coyote_Cr + Borrego + Superstion_Mt. + 
8400	90.42687618060913	71.07466065924812	1.2722801	62.58142855722543	1.4449475	75.50211073228903	1.1976734	70.73887148646642	1.2783195	1.0553824	1.052953	1.1902046	0.87211686	0.9857967	7.15486	305100	6	8	SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + Greenvalley + Great_Val_8 + Mt._Diablo + 
8401	2139.92354747041	1172.1946995050864	1.8255701	979.5904158887336	2.1845086	1186.10755706299	1.8041564	1096.7624867215077	1.9511276	1.6748449	2.4429445	2.7351532	0.95872736	1.073404	7.47241	305178	67	9	Anacapa-Dume + Malibu_Coast + Garlock_W + B_Chan_Isle_Th + Santa_Monica + Los_Osos + Verdugo + B_Elpark + Snta_Ynez-E + 
8402	34.2573461697606	1031.5368373942847	0.03321001	873.3324556701377	0.039226007	893.724834277048	0.038330976	755.767684684663	0.04532788	0.034110274	3.1410306	2.7181966	1.089932	0.94320935	7.3387	305179	1	4	SAF-Mendo_Offs + Anacapa-Dume + Bigpine + San_Gabriel + 
8403	51.46809212340999	58.04498028096857	0.88669324	56.50913248166135	0.91079247	46.790343792888734	1.0999725	46.55619747159838	1.1055046	0.89204675	1.1431879	0.94183856	1.0822699	0.89165	6.73113	305225	20	4	Imperial-N + Cerro_Prieto-S + Imperial-C + Imperial-S + 
8404	26.481606122779944	20.685497183448952	1.2802016	20.23016763376221	1.3090156	16.995741060401148	1.5581319	15.811742922398553	1.6748062	1.4403896	0.65198547	0.5095868	1.2298281	0.96122414	6.4879	305235	13	1	SAF-Parkfield + 
8405	453.91380251900233	434.1246144426908	1.0455841	426.8363425255307	1.0634376	421.8528813580146	1.0760002	409.9538675778564	1.1072314	1.0128862	1.4946519	1.4355346	1.0478386	1.0063939	6.97211	305294	33	2	Julian + Laguna_Salada + 
8406	116.85595969409836	115.88206301426996	1.0084043	72.77639065799335	1.605685	76.8809594735775	1.5199597	71.26094833845718	1.6398317	1.2195235	2.610355	2.5559988	1.0082006	0.9872066	7.36297	305356	1	4	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + B_Lagoon-Bld_M + 
8407	821.9396373077462	646.637014562331	1.271099	420.22338224265155	1.9559588	1373.4897918115942	0.5984316	911.8610386267788	0.901387	0.7641662	0.482304	1.0465724	0.64851534	1.4072417	6.58492	305381	172	2	Great_Val_5 + Greenvalley + 
8408	2145.8165238828383	1644.8617135696759	1.3045574	1530.0970544552315	1.4024055	1739.6304682255034	1.2334899	1625.041635703747	1.3204687	1.2868732	0.9761776	1.0367507	1.0295918	1.0934794	6.87529	305388	105	1	Harper_Lk + 
8409	121.06306303646527	107.69936770083322	1.1240833	89.71768818490364	1.3493779	71.03449028783108	1.7042856	69.19907473919983	1.7494897	1.1431644	0.82245916	0.63436115	1.0874348	0.8387363	6.58256	305410	51	4	Greenville + Hayward + Hayward + Rodgers_Creek + 
8410	73.77150775325316	61.89096401506847	1.1919593	57.333019422796305	1.2867194	46.503364172693075	1.5863693	43.26296346523909	1.7051885	1.1632129	0.81901455	0.6180208	1.0186763	0.7686836	6.67	305453	24	2	San_Jacinto + San_Bernardino + 
8411	19.802017653373824	13.834743850080935	1.4313252	13.836330969747419	1.431161	5.711608394140885	3.4669774	5.622051152677059	3.522205	1.238583	0.5319884	0.21616033	0.9324743	0.3788879	6.0641	305459	13	1	SAF-Parkfield + 
8412	617.7048637167603	557.41673238283	1.1081563	539.5690038533263	1.1448116	561.6076258265177	1.0998869	537.9039763792671	1.1483552	1.1020335	1.313136	1.3090838	1.0643078	1.0610235	6.93116	305476	79	1	Hunter_Mtn + 
8413	189.7475161563016	162.6156881834482	1.1668463	142.88106629931337	1.3280102	191.2347287310441	0.9922231	158.74540555558488	1.1952945	1.0822016	0.67439395	0.7492731	1.0153338	1.1280681	6.61636	305481	45	2	Greenvalley + Concord + 
8414	164.64462771577027	128.3788196252042	1.2824906	126.50792617271364	1.301457	26.171644378352443	6.2909546	25.20650359702144	6.5318313	1.1751617	2.153768	0.42913488	0.9889139	0.19703951	6.08138	305565	48	2	Calaveras + SAF-S_Cruz_Mts + 
8415	116.95880976836709	126.0400014714706	0.9279499	87.29447650145411	1.3398191	124.41026877139946	0.94010574	83.41883651447857	1.4020672	0.7989044	2.3194802	2.2165015	1.0009774	0.9565367	7.4273	305623	64	9	Santa_Susana + Pitas_Pt_East + Cleghorn + SAF-Carrizo + SAF-Mojave + SAF-San_Bernar + Sierra_Mad-cn + Sierra_Mad-SFd + Snta_Ynez-E + 
8416	83.80885453870707	111.49943821287421	0.7516527	79.02682013709016	1.0605116	82.56387779458025	1.0150789	71.5126196064285	1.171945	0.804877	2.1873403	1.9793588	1.0502188	0.9503596	7.47666	305624	65	12	White_Wolf + SAF-Coachella + N_Frontal-W + Pinto_Mtn + Cleghorn + SAF-Parkfield + SAF-Cholame + SAF-Mojave + SAF-San_Bernar + N_Frontal-E + Eureka_Peak + Snta_Ynez-E + 
8417	119.83735462695411	109.06569805050428	1.098763	107.83922322666108	1.1112595	110.39169525337704	1.085565	110.1103395125341	1.0883389	0.9847039	1.0242798	1.0458513	0.960529	0.98075795	6.75009	305630	41	1	Rodgers_Creek + 
8418	169.97067200027536	175.9468077252996	0.9660344	150.82105032150912	1.1269691	168.71393001837805	1.0074489	159.89137948578912	1.0630383	0.9121185	1.9791645	2.0981908	0.940185	0.9967274	7.13936	305680	48	5	Calaveras + SAF-S_Cruz_Mts + Hayward + Great_Val_8 + Calaveras + 
8419	259.69840022485306	200.05904375702013	1.2981088	161.70148326291704	1.606036	324.47134368433535	0.8003739	301.10054798841185	0.86249727	0.9083031	0.68729955	1.2798043	0.648799	1.2081134	6.7787	305741	125	1	Cerro_Prieto-W + 
8420	66.52952578745416	70.11817807375338	0.94881994	68.32530188277758	0.9737173	67.60948582969445	0.9840265	65.88771614270104	1.009741	0.96321946	1.2165154	1.1731148	1.0531547	1.0155821	7.04705	305816	8	4	SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + SAF-S_Mid_Peni + 
8421	14.238931687825831	26.13805963991766	0.54475856	22.863388815592064	0.62278306	21.184428768496655	0.67214143	19.301747132660832	0.7377017	0.55662644	0.6828192	0.5764501	1.0987433	0.9275819	6.58825	305817	9	2	SAF-S_Cruz_Mts + SAF-Parkfield + 
8422	135.2418201181614	141.2966099884637	0.9571484	136.63834003181162	0.9897795	136.48725157979175	0.9908751	132.87602735476395	1.0178045	0.9779651	2.3389595	2.2745566	1.0801729	1.0504305	7.23019	305918	123	2	Cerro_Prieto-N + Cerro_Prieto-S + 
8423	93.34242412785066	118.12818612813345	0.7901791	114.54970786829425	0.8148639	130.53249588144303	0.71508956	112.53854370985162	0.8294263	0.6747901	0.47082543	0.46255907	1.1377871	1.1178108	6.29063	305962	46	1	Concord + 
8424	341.4181529814528	353.3087183381985	0.96634513	151.87585231453525	2.2480083	81.36581850217745	4.1960883	58.11424634414872	5.8749475	1.0491501	1.3138983	0.50275415	0.98066485	0.37524465	6.4107	305974	40	3	S_Maacama + Collayomi + C_Maacama + 
8425	79.10459204868759	55.63561434347384	1.4218338	52.06935838522102	1.5192158	62.052215029510855	1.2748069	58.29388044763568	1.3569965	1.293128	0.9418103	1.0543971	0.95365864	1.0676618	6.84177	305997	20	3	Imperial-N + Imperial-C + Imperial-S + 
8426	1245.0945213642246	1088.9484845811833	1.1433916	1040.2908715338672	1.1968715	1193.9167223354439	1.0428655	1123.9400360070172	1.1077944	1.0752069	0.624347	0.67455035	1.0070825	1.0880613	6.61773	306026	121	1	Little_Lake + 
8427	605.5137954626214	552.3212651387238	1.0963073	428.24518981443816	1.4139419	810.9512176517155	0.746671	731.0209753796744	0.82831246	0.7443904	1.011656	1.7269121	0.6628448	1.1314859	6.79885	306031	129	1	Hilton_Crk + 
8428	484.7959876939995	313.70812776757737	1.5453727	287.09590207589974	1.6886203	276.3481990191393	1.754294	245.74418574001334	1.9727669	0.8815158	0.72193253	0.61794937	1.1661094	0.99814945	6.77134	306053	97	2	Pitas_Pt_West + Red_Mtn + 
8429	25.58092093933663	19.089127950977034	1.340078	17.70317676558657	1.4449904	18.073168900813506	1.4154087	17.038721331234047	1.5013404	1.374744	0.5628048	0.541681	1.0712098	1.031004	6.5056	306115	13	1	SAF-Parkfield + 
8430	2427.3488599672246	2575.430105745069	0.9425023	2557.897537789307	0.9489625	1368.9712810818166	1.7731189	1373.8288598938793	1.7668495	1.0234528	2.874752	1.5440092	1.26612	0.6800242	6.69473	306137	154	1	Gillem-Big_Cra + 
8431	106.20619087553678	125.94397178704094	0.84328127	131.09329040864662	0.81015736	119.52669184509308	0.88855624	123.08476494393246	0.86287034	0.8667079	2.9245837	2.7459202	1.0687379	1.0034484	7.62363	306215	3	9	SAF-N_Mendocin + SAF-N_Coast_Of + SAF-N_Coast_On + SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + C_Maacama + 
8432	5.783550910465854	85.57488209000292	0.06758468	90.4849775761117	0.06391725	51.206318984296345	0.11294604	49.527449114888185	0.116774656	0.07344462	2.0697834	1.1329073	1.1734111	0.642273	6.49629	306216	9	4	SAF-S_Cruz_Mts + SAF-S_Mid_Peni + SAF-N_Mid_Peni + SAF-Carrizo + 
8433	246.52698049523417	179.0636449385304	1.3767562	167.9799688549199	1.4675975	151.66549203865907	1.6254652	153.35119591017758	1.6075974	0.594471	0.2855231	0.2606579	0.6953747	0.634817	5.92261	306248	176	1	Great_Val_10 + 
8434	490.45053240803446	369.7172291435269	1.3265558	341.34134421872596	1.436833	449.0922457166156	1.0920931	407.8930620687484	1.2023998	1.1838738	0.6861304	0.81990606	0.8951003	1.069619	6.85005	306257	59	3	Snta_Ynez-W + Snta_Ynez-E + San_Cayetano + 
8435	921.0255371451995	847.6889542973913	1.0865135	370.12045637648885	2.4884481	1343.4004095407154	0.6855927	494.94820449709766	1.8608524	0.8208599	0.9870924	1.3200016	0.85483503	1.1431389	6.79475	306324	32	4	Temecula + Coyote_Cr + Earthqk_Valley + Coyote_Mt. + 
8436	693.9747714740708	593.4341780128034	1.1694217	555.7614148615789	1.2486919	629.2580323170469	1.1028461	576.7430019592236	1.2032652	1.117372	1.0566367	1.0965278	1.0180197	1.0564528	6.98519	306334	138	4	Mt._Diablo + Greenville + Berryessa + Great_Val_7 + 
8437	183.66040338820676	150.9900962006343	1.2163738	62.564539220289504	2.9355352	95.93578124073325	1.9144099	57.93769755858594	3.1699638	1.1846435	0.73960304	0.6849071	1.0274068	0.9514269	6.6866	306335	24	5	San_Jacinto + Cucamonga + Greenville + N_Frontal-W + San_Bernardino + 
